Emotion,Gender,Path
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
surprised,male,audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
neutral,female,audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
neutral,female,audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
neutral,female,audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
neutral,female,audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
calm,female,audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
happy,female,audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
sad,female,audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
angry,female,audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
fearful,female,audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
disgust,female,audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
surprised,female,audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
neutral,male,audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
neutral,male,audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
neutral,male,audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
neutral,male,audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
calm,male,audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
happy,male,audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
sad,male,audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
angry,male,audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
fearful,male,audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
disgust,male,audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
surprised,male,audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
neutral,female,audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
neutral,female,audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
neutral,female,audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
neutral,female,audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
calm,female,audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
happy,female,audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sad,female,audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,female,audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
fearful,female,audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
disgust,female,audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprised,female,audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
neutral,male,audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
neutral,male,audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
neutral,male,audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
neutral,male,audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
calm,male,audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
happy,male,audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
sad,male,audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
angry,male,audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
fearful,male,audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
disgust,male,audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
surprised,male,audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
neutral,female,audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
neutral,female,audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
neutral,female,audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
neutral,female,audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
calm,female,audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
happy,female,audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
sad,female,audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
angry,female,audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
fearful,female,audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
disgust,female,audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
surprised,female,audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
neutral,male,audio_speech_actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
neutral,male,audio_speech_actors_01-24/Actor_23/03-01-01-01-01-02-23.wav
neutral,male,audio_speech_actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
neutral,male,audio_speech_actors_01-24/Actor_23/03-01-01-01-02-02-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-01-02-01-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-01-02-02-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-02-01-02-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-02-02-01-23.wav
calm,male,audio_speech_actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
happy,male,audio_speech_actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
sad,male,audio_speech_actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
